

id,name,url,address,lat,lon,tags,description,image_url,price,student_text
251,快活CLUB 新小岩駅前店,https://www.navitime.co.jp/category/0104002007/13/?page=2,東京都葛飾区新小岩1-43-6オリムピアビル3F・4F,35.71646000,139.85882900,,,,,
252,快活CLUB 中野駅北口店,https://www.navitime.co.jp/category/0104002007/13/?page=2,東京都中野区中野5-65-6,35.70792500,139.66593300,,,,,
253,快活CLUB 蒲田駅西口店,https://www.navitime.co.jp/category/0104002007/13/?page=2,東京都大田区西蒲田7-66-5 ミヤベビル2-4F,35.56295700,139.71605900,,,,,
254,快活CLUB 武蔵小山駅前店,https://www.navitime.co.jp/category/0104002007/13/?page=2,東京都品川区小山3-21-15 井門武蔵小山ビルB1F,35.62092300,139.70493200,,,,,
255,快活CLUB 立川駅北口店,https://www.navitime.co.jp/category/0104002007/13/?page=2,東京都立川市曙町2-7-20 カメヤビル3F,35.69931400,139.41384700,,,,,
256,快活CLUB 北千住駅西口店,https://www.navitime.co.jp/category/0104002/13/?page=2,東京都足立区千住2-54 北千住ハリウッドビル4・5F,35.74964700,139.80456200,,,,,
257,快活CLUB 東大和店,https://www.navitime.co.jp/category/0104002/13/?page=2,東京都東大和市立野1-2-1,35.74501200,139.42583900,,,,,
258,快活CLUB 吉祥寺店,https://www.navitime.co.jp/category/0104002/13/?page=2,東京都武蔵野市吉祥寺本町1-8-9 高田ビル2・3F,35.70401400,139.57874500,,,,,
259,カラオケまねきねこ 渋谷本店,https://japantravel.navitime.com/en/area/jp/spot/06112-660/,東京都渋谷区道玄坂2-29-5 渋谷プライム4F,35.65950000,139.69960000,,,,,
260,カラオケまねきねこ 渋谷センター街ANNEX店,https://japantravel.navitime.com/en/area/jp/spot/06112-940/,東京都渋谷区宇田川町32-8 HULIC&New UDAGAWA Building1-2F,35.66240000,139.69980000,,,,,
261,カラオケまねきねこ 新宿東南口店,https://tabelog.com/tokyo/A1304/A130401/13301888/,東京都新宿区新宿3-35-18 新宿東南口ビル4F・6F,35.69190000,139.70350000,,,,,
262,カラオケまねきねこ 新宿靖国通り店,https://r.gnavi.co.jp/1cnjfhg40000/,東京都新宿区歌舞伎町1-6-2,35.69490000,139.70300000,,,,,
263,カラオケまねきねこ 八重洲店,https://www.karaokemanekineko.jp/locations/tokyo/chuo-ku/yaesu-store/,東京都中央区日本橋2-3-18 江間忠さくらビル6F,35.68140000,139.77070000,,,,,
264,カラオケまねきねこ 水道橋店,https://www.jkba.or.jp/kamei/list/tokyo,東京都千代田区神田三崎町2-8-7 庄や第一ビル3F〜5F,35.69910000,139.75340000,,,,,
265,カラオケまねきねこ 水道橋2号店,https://www.jkba.or.jp/kamei/list/tokyo,東京都千代田区神田三崎町2-19-4,35.70020000,139.75360000,,,,,
266,カラオケまねきねこ 秋葉原昭和通り口店,https://www.jkba.or.jp/kamei/list/tokyo,東京都千代田区神田佐久間町1-21,35.69890000,139.77550000,,,,,
267,カラオケまねきねこ 神田小川町店,https://www.jkba.or.jp/kamei/list/tokyo,東京都千代田区神田小川町3-3 神保町ビル3F・4F,35.69560000,139.75990000,,,,,
268,カラオケまねきねこ 保谷南口店,https://www.karaokemanekineko.jp/locations/tokyo/nerima-ku/hoya-minamiguchi-store/,東京都練馬区南大泉3-31-22 保谷駅前ビル3F,35.74900000,139.56370000,,,,,
269,カラオケまねきねこ 青梅千ケ瀬店,https://www.navitime.co.jp/category/0104001003/13/,東京都青梅市千ヶ瀬町4丁目326-1,35.78730000,139.27570000,,,,,
270,カラオケまねきねこ 池袋サンシャイン通り店,https://japantravel.navitime.com/en/area/jp/spot/06112-634/,東京都豊島区東池袋1-29-1,35.72950000,139.71480000,,,,,
271,カラオケ館 西新宿店,https://www.navitime.co.jp/around/category/poi?address=13&category=0104001008,東京都新宿区西新宿1-19-14,35.68918900,139.69779000,,,,,
272,カラオケ館 新宿店,https://www.navitime.co.jp/around/category/poi?address=13&category=0104001008,東京都新宿区西新宿1-5-12,35.69087200,139.69891300,,,,,
273,カラオケ館 新宿大ガード店,https://www.navitime.co.jp/around/category/poi?address=13&category=0104001008,東京都新宿区西新宿7-1-7,35.69372100,139.69709000,,,,,
274,カラオケ館 新宿中央口店,https://www.navitime.co.jp/category/0104001008/13/?tags=100408,東京都新宿区新宿3-36-5,35.69183900,139.70347100,,,,,
275,カラオケ館 新宿東口店,https://www.navitime.co.jp/around/category/poi?address=13&category=0104001008,東京都新宿区新宿3-26-14,35.69301500,139.70368100,,,,,
276,カラオケ館 西武新宿駅前店,https://www.navitime.co.jp/around/category/poi?address=13&category=0104001008,東京都新宿区歌舞伎町1-28-1,35.69483800,139.70090800,,,,,
277,カラオケ館 歌舞伎町本店,https://www.navitime.co.jp/poi?spot=06385-23,東京都新宿区歌舞伎町1-17-10,35.69435600,139.70161500,,,,,
278,カラオケ館 歌舞伎町店,https://www.navitime.co.jp/poi?spot=02022-1339066,東京都新宿区歌舞伎町1-22-7,35.69509100,139.70203000,,,,,
279,カラオケ館 新宿靖国通り店,https://www.navitime.co.jp/around/category/poi?address=13&category=0104001008,東京都新宿区歌舞伎町1-5-7,35.69471300,139.70324400,,,,,
280,カラオケ館 渋谷本店,https://www.navitime.co.jp/category/0104001008/13/,東京都渋谷区宇田川町25-6,35.66212100,139.69944900,,,,,
281,カラオケ館 銀座総本店,https://www.navitime.co.jp/category/0104001008/13/,東京都中央区銀座4-2-17,35.67186400,139.76493600,,,,,
